aklog: Couldn't determine realm of user:aklog: unknown RPC error (-1765328189)  while getting realm
--------------------------------------------------------------------------
No OpenFabrics connection schemes reported that they were able to be
used on a specific port.  As such, the openib BTL (OpenFabrics
support) will be disabled for this port.

  Local host:           psana1501
  Local device:         mlx4_0
  Local port:           2
  CPCs attempted:       udcm
--------------------------------------------------------------------------
Lasing off reference
	 Experiment: amon0816
	 Runs: 169
	 Number of bunches: 1
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
XTCAV:0: UserWarning: Image Completely Empty
